author_user_id,tag_id,quiz_title,question,choice1,choice2,choice3,choice4,correct_answer,explanation,answer_source
1,3,RubyとJavaScriptの違い,RubyとJavaScriptの違いは何ですか？,Rubyはクライアント側（ブラウザ）で動く言語、JavaScriptはサーバーで動く言語,"Rubyはサーバーで動く言語、JavaScriptはクライアント側（ブラウザ）で動く言語
",RubyとJavaScriptはどちらもサーバーで動く言語,Rubyはクライアント側（ブラウザ）で動く言語、JavaScriptはデータベース操作を行う言語,2,RubyとJavaScriptの違いは、Rubyはサーバーで動く言語、JavaScriptはクライアント側（ブラウザ）で動く言語ということです。,"https://school.dhw.co.jp/course/web/contents/r_JavaScript-cando.html#:~:text=%E3%82%8C%E3%81%BE%E3%81%97%E3%81%9F%E3%80%82-,Ruby%E3%81%A8JavaScript%E3%81%AE%E6%AF%94%E8%BC%83,-Ruby%E3%81%A8JavaScript"
1,3,Ajaxの正式名称,Ajaxは何の略ですか？,Asynchronous JavaScript + XML,Automatic JavaScript + XHTML,Asynchronous Java + XML,Automatic Java + XHTML,1,AjaxとはAsynchronous JavaScript + XMLの略です,https://qiita.com/katsunory/items/9bf9ee49ee5c08bf2b3d
1,3,Ajaxとは？,"JavaScriptのAjaxとは何ですか？
",JavaScriptの新しいフレームワークのこと,サーバーと非同期通信を行うための技術のこと,ブラウザの表示速度を向上させるためのツールのこと,HTMLのスタイルを定義するための言語のこと,2,Ajaxはサーバーと非同期通信を行うための技術のことです。,https://qiita.com/katsunory/items/9bf9ee49ee5c08bf2b3d
1,3,NaNとは？,JavaScriptにおけるNaNとは何を表しますか？,数字が正の値であること,数字が無限大であること,数字の計算結果がゼロであること,"数字ではないもののこと
",4,NaNとはNot-a-Numberの略で、JavaScriptにおける非数（数字ではないもの）を表す、特別な値です,https://www.sejuku.net/blog/58911
1,3,JavaScriptとは？,JavaScriptは何を行うプログラミング言語ですか？,データベース操作を行う,Webサイトに動きをつける,サーバーの設定を管理する,グラフィックデザインを作成する,2,JavaScript（ジャバスクリプト）とは、Webサイトに動きをつけることを目的として開発されたプログラミング言語です,https://school.dhw.co.jp/course/web/contents/r_JavaScript-cando.html
1,4,Railsのappディレクトリについて,Railsのapp/ディレクトリにはどのような用途がありますか？," アプリケーションの設定

","
モデル、ビュー、コントローラ、ヘルパーなどを含む主要なアプリケーションコード

","
アセット（CSS、JavaScript、画像など）を管理する
","
アプリケーションのテスト
",2,Railsのapp/ディレクトリには、モデル、ビュー、コントローラ、ヘルパーなどを含む主要なアプリケーションコードが格納されています。これらのコンポーネントが連携して、アプリケーションの機能を実現しています。,https://railstutorial.jp/chapters/beginning?version=7.0#cha-beginning:~:text=%E3%83%87%E3%83%95%E3%82%A9%E3%83%AB%E3%83%88%E3%81%AERails%E3%83%87%E3%82%A3%E3%83%AC%E3%82%AF%E3%83%88%E3%83%AA%E6%A7%8B%E6%88%90%E3%81%AE%E6%A6%82%E8%A6%81
1,4,Ruby on Rails が採用しているアーキテクチャパターンは？,Ruby on Rails が採用しているアーキテクチャパターンは次のうちどれですか？,"MVC

","
MVP

","
 MVVM
","
MVPとMVP
",1,MVC（Model-View-Controller）です。モデルがデータやビジネスロジックを管理し、ビューがユーザーインターフェイスを表示し、コントローラがリクエストを処理してモデルとビューをつなぐ役割を果たしています。,"https://railstutorial.jp/chapters/beginning?version=7.0#sec-mvc:~:text=1.3.3-,Model%2DView%2DController%EF%BC%88MVC%EF%BC%89,-%E3%81%BE%E3%81%A0%E5%A7%8B%E3%81%BE%E3%81%A3"
1,4,Ruby on Railsのルーティングの主な用途,Ruby on Railsのルーティングの主な用途はどれですか？,"データベースの設計を行うこと
","
HTTPリクエストを特定のコントローラアクションにマッピングすること
","
ユーザーインターフェイスのスタイリングを行うこと
","
サーバーのセキュリティ設定を行うこと",2,"ルーティングは、HTTPリクエストを特定のコントローラのアクションにマッピングするための仕組みです。
具体的には、ユーザーがブラウザで特定のURLにアクセスしたとき、そのリクエストをどのコントローラやアクションに送るかを決める役割を果たします。これによって、アプリケーションの機能を整理して、ユーザーのリクエストに対して適切な処理を行えるようになります。",https://railsguides.jp/routing.html
1,4,putsと演算子について,"次のRubyコードの出力は何になりますか？
puts 10 + 5 * 2",20,15,25,10,1,Rubyでは、演算子の優先順位があるから、掛け算（*）が足し算（+）よりも先に計算されます。だから、まず5 * 2が計算されて10になり、それから10 + 10を計算して20になります。,https://docs.ruby-lang.org/ja/latest/doc/spec=2foperator.html
1,4,コメントアウトするために使う記号,Railsでコメントアウトするために使う記号はどれですか？,"
//
","
#
","
/* */
","
＜!-- --＞",2,Railsでコメントアウトするには、Rubyのコード内で「#」を使用します。,https://zenn.dev/n_haru2/articles/ead938f3ad117e
1,4,条件分岐を行うために使用するキーワード,特定の条件が真のときだけ特定のコードを実行したい条件分岐を行うために使用するキーワードはどれですか？,"
switch
","
when
","
case
",if,4,"条件分岐 `if` は、プログラムの中で特定の条件が真かどうかを判断して、実行する処理を分けるための構文です。
`end` とセットで使用します。",https://x-tech.pasona.co.jp/media/detail.html?p=2628
1,4,Railsのクラスに関する説明として、間違っているもの,Railsのクラスに関する説明として、間違っているものはどれですか？,"
Railsでは、クラスはオブジェクトの設計図として使われる。
","
Railsのコントローラーは、リクエストを処理するためのクラスだ。
","

Railsでは、全てのクラスは必ずモジュールをインクルードしなければならない。
","
 Railsのモデルは、データベースとのやり取りを行うクラスだ。",3,Railsのクラスは必ずしもモジュールを含めなければいけないわけではありません。,https://www.techpit.jp/courses/61/curriculums/65/sections/526/parts/1790
1,4,Railsでモジュールをインクルードすることの主な目的,Railsでモジュールをインクルードすることの主な目的はどれですか？,"
クラスのインスタンスを生成するため
",コードの再利用性を高めるため ,"
データベースの接続を管理するため
",スタイルシートを適用するため,2,"モジュールをインクルードする主な目的は、コードの再利用性を高めることです。モジュールを使うことで、複数のクラスで共通のメソッドや機能を簡単に共有できます。これにより、コードが整理されて、保守もしやすくなります。

",https://pikawaka.com/ruby/include
1,4,メソッドとは？,次の中で、メソッドに関する説明文で間違いはどれかですか？,"
メソッドはオブジェクトに関連付けられた機能を定義する。
","
メソッドは引数を受け取ることができない
","
メソッドはクラス内で定義されることが一般的である。
",メソッドは特定の機能を実行するために呼び出される。,2,Ruby on Railsのメソッドは引数を受け取ることができます。,https://qiita.com/raccy/items/1168c7e8849dedf70fa4
1,4,Gemfileでgemのバージョンを指定する正しい書き方,Gemfileでgemのバージョンを指定する正しい書き方はどれですか？,"gem 'rails', '5.2.0'
","gem 'rails' = '5.2.0'
","gem 'rails' : '5.2.0'
",gem 'rails' version '5.2.0',1,gemの名前とバージョンを正しく指定しています。シングルクォートで囲まれた文字列の後にカンマで区切ってバージョンを指定しているのでRubyの文法に従っています。,https://musclecoding.com/rails-gemfile/
1,4,データベースに初期データを投入するコマンド,Railsでデータベースに初期データを投入するために使われるコマンドはどれですか？,"rails db:migrate
","rails db:seed
","rails generate model
",rails console,2,このコマンドを使うと、db/seeds.rbに定義したデータがデータベースに追加されます。,https://railsdoc.com/page/rails_db_seed
1,4,renderメソッドとredirect_toメソッドの違い,Railsで使用されるrenderメソッドとredirect_toメソッドの違いについて正しい説明はどれですか？,renderは新しいリクエストを作成するが、redirect_toは作成しない,renderはURLを変えずに別のビューを表示し、redirect_toはURLを変えて別のページに移動する,redirect_toは同じアクションを再実行し、renderは別のアクションを実行する,renderとredirect_toは同じ動作をする,2,renderはURLを変えずに別のビューを表示し、redirect_toはURLを変えて別のページに移動します。,https://railsguides.jp/layouts_and_rendering.html#redirect-to%E3%82%92%E4%BD%BF%E3%81%86
1,4,バリデーションの主な役割,バリデーションの主な役割は何ですか？,データベースのバックアップを取ること,アプリケーションのデザインを改善すること, アプリケーションのパフォーマンスを向上させること,アプリケーションのデザインを改善すること,4,バリデーションは、正しいデータだけをデータベースに保存するために行われます。これにより、不正確な情報や不適切なデータが保存されるのを防ぎ、アプリケーションの信頼性を高めることができます。,https://railsguides.jp/active_record_validations.html#%E3%83%90%E3%83%AA%E3%83%87%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%92%E8%A1%8C%E3%81%AA%E3%81%86%E7%90%86%E7%94%B1
1,4,関連付け（アソシエーション）の役割,関連付け（アソシエーション）」の役割は何ですか？,モデル間のリレーションシップを定義する,データベースのバックアップを取ること,ユーザーの入力を検証する,プログラムのパフォーマンスを向上させる,1,関連付け（アソシエーション: association）」を使うと、モデル間のリレーションシップを定義できます。,https://railsguides.jp/association_basics.html
1,4,I18n(internationalization)は何を行うものか,I18n(internationalization)は何を行うものですか？,データベースのサイズを削減する,アプリケーションを複数の言語で利用できるようにする,コードの実行速度を速くする,ユーザーインターフェースをシンプルにする,2,"I18n（国際化・多言語化: 先頭の「i」と語尾の「n」の間に 18 文字あることに由来しています）
I18nはアプリケーションを国際化して、さまざまな言語や地域に対応できるようにする仕組みです。",https://railsguides.jp/i18n.html
1,4,新しいアプリケーションを作成するコマンド,Railsで新しいアプリケーションを作成するコマンドは何ですか？,rails new,rails generate,rails start,rails generate new,1,Railsで新しいアプリケーションを作成するには、「rails new アプリケーション名」というコマンドを実行します。,https://railsguides.jp/v4.2/command_line.html#rails-new
1,4,モデルを生成するためのコマンド,Railsでモデルを生成するためのコマンドはどれですか？,rails g モデル名,rails g model モデル名,rails g controller モデル名,rails モデル名 ,2,新たなモデルを作成するには、rails g modelもしくはrails generate modelコマンドを実行します。,https://magazine.techacademy.jp/magazine/22033
1,4,ルーティングを記述するファイルの名前,Railsのルーティングを記述するファイルの名前は何ですか？,.env,config/routes.rb,config/routes.rb,config/routes.rb,3,アプリケーションやエンジンのルーティングはconfig/routes.rbファイルの中に存在します。,https://railsguides.jp/routing.html#rails%E3%83%AB%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%92%E8%A8%AD%E5%AE%9A%E3%81%99%E3%82%8B
1,4,コントローラーで、アクションを定義するために使用するメソッド,Railsのコントローラーで、アクションを定義するために使用するメソッドは何ですか？,def,puts,act,params,1,コントローラ内でアクションを定義する際は、「def アクション名」の形で定義を行います。,https://railsguides.jp/action_controller_overview.html#%E3%83%A1%E3%82%BD%E3%83%83%E3%83%89%E3%81%A8%E3%82%A2%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3
1,4,データベースのマイグレーションのみを実行するコマンド,Railsでデータベースのマイグレーションのみを実行するコマンドは何ですか？,rails db:migrate,puts migration,rails db:seed,rails db:reset,2,"rails db:migrateコマンドは、railsで使用するデータベースの構造（テーブル、カラム）を変更するときに利用する機能です。

",https://www.sejuku.net/blog/14229
1,4,オブジェクトの内容を文字列に変換するメソッド,オブジェクトの内容を文字列に変換するRubyのメソッドは？,to_s,to_h,to_i,to_a,1,to_sメソッドはオブジェクトの内容を文字列に変換します。to_hメソッドは8種に、to_iメソッドは整数に、to_aメソッドは配列に変換します。,https://docs.ruby-lang.org/ja/latest/method/Object/i/to_s.html
1,4,オブジェクトの内容を整数に変換するメソッド,オブジェクトの内容を整数に変換するRubyのメソッドは？,to_a,to_i,to_s,to_f,2,to_iメソッドはオブジェクトの内容を整数に変換します。to_aメソッドは配列に、to_sメソッドは文字列に、to_fメソッドは小数に変換します。,https://docs.ruby-lang.org/ja/latest/method/String/i/to_i.html
1,4,文字列を分割して配列にするメソッド,文字列を分割して配列にするRubyのメソッドは？,join,gsub,slice,split,4,splitメソッドは、文字列を分割して配列にします。joinメソッドは配列中の文字列を連結します。gsubメソッドは文字列の置換を行います。sliceメソッドは配列や文字列から指定した要素を取り出します。,https://docs.ruby-lang.org/ja/latest/method/String/i/split.html
1,4,配列中の文字列を連結するメソッド,配列中の文字列を連結するRubyのメソッドは？,merge,add,join,combine,3,joinメソッドは配列中の文字列を連結します。mergeメソッドはハッシュリテラル内でほかのハッシュの要素を展開します。,https://docs.ruby-lang.org/ja/latest/method/Array/i/join.html
1,4,改行を加えずに変数の内容やメソッドの戻り値をターミナルに出力するメソッド,改行を加えずに変数の内容やメソッドの戻り値をターミナルに出力するRubyのメソッドは？,puts,print,p,pp,2,printメソッドは、改行を加えずに変数の内容やメソッドの戻り値をターミナルに出力します。putsメソッドとpメソッドは改行を加えます。ppメソッドは、大きく複雑な配列やハッシュなどを見やすく整形して出力します。,https://zenn.dev/syommy_program/articles/c84c7f2b112447
1,5,git initコマンド,git initコマンドは、次のどの状況で使用されますか？,"

新しいGitリポジトリを作成するとき

","

リモートリポジトリをクローンするとき

","

コミットを作成するとき

",ブランチをマージするとき,1,git initコマンドは、新しいGitリポジトリを作成するために使用されます。これにより、現在のディレクトリが新しいGitリポジトリとして初期化され、.gitディレクトリが作成されます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git cloneコマンド,git cloneコマンドは、次のどの状況で使用されますか？,"

新しいGitリポジトリを作成するとき

","

リモートリポジトリをクローンするとき

","

コミットを作成するとき

",ブランチをマージするとき,2,git cloneコマンドは、リモートリポジトリをローカルにクローンするために使用されます。これにより、リモートリポジトリの完全なコピーがローカルに作成されます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git addコマンド,git addコマンドは、次のどの状況で使用されますか？,"

コミットを作成するとき

","

ファイルをインデックスに追加するとき

","
ブランチを削除するとき
",リモートリポジトリをクローンするとき,2,git addコマンドは、ファイルをインデックス（ステージングエリア）に追加するために使用されます。これにより、次のコミットに含める変更が指定されます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git commitコマンド,git commitコマンドは、次のどの状況で使用されますか？,"
新しいブランチを作成するとき

","
ファイルをインデックスに追加するとき

","
コミットを作成するとき

",リモートリポジトリをクローンするとき,3,git commitコマンドは、ステージングエリアにある変更を新しいコミットとして記録するために使用されます。これにより、変更がGitリポジトリに保存されます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git pushコマンド,git pushコマンドは、次のどの状況で使用されますか？,"
ローカルの変更をリモートリポジトリに送信するとき

","
新しいブランチを作成するとき
","

コミットを作成するとき

",リモートリポジトリをクローンするとき,1,git pushコマンドは、ローカルリポジトリの変更をリモートリポジトリに送信するために使用されます。これにより、リモートリポジトリが最新の状態に更新されます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git pullコマンド,git pullコマンドは、次のどの状況で使用されますか？,"
リモートリポジトリから変更を取得してマージするとき
","

ローカルリポジトリの変更をリモートリポジトリに送信するとき

","

コミットを作成するとき

",ファイルをインデックスに追加するとき,1,git pullコマンドは、リモートリポジトリから変更を取得してローカルリポジトリにマージするために使用されます。これにより、リモートの変更がローカルリポジトリに反映されます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git branchコマンド,git branchコマンドは、次のどの状況で使用されますか？,"
新しいブランチを作成するとき
","

ブランチを削除するとき

","

ブランチを一覧表示するとき

",以上のすべて,4,git branch コマンドは、新しいブランチの作成、既存のブランチの削除、ブランチの一覧表示などに使用されます。このコマンドは、ブランチの管理に役立ちます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git merge コマンド,git merge コマンドは、次のどの状況で使用されますか？,"

ファイルの変更をステージングエリアに追加するとき

","

ブランチをマージするとき

","

変更をリモートリポジトリにプッシュするとき

",新しいブランチを作成するとき,2,git merge コマンドは、別のブランチの変更を現在のブランチに統合するために使用されます。これにより、複数のブランチの変更を一つにまとめることができます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git checkout コマンド,git checkout コマンドは、次のどの状況で使用されますか？,"
ブランチを切り替えるとき

","
ファイルの変更をステージングエリアに追加するとき
","

変更をリモートリポジトリにプッシュするとき

",リポジトリの初期化を行うとき,1,git checkout コマンドは、別のブランチに切り替えるために使用されます。また、特定のコミットやファイルのバージョンをチェックアウトすることもできます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git status コマンド,git status コマンドは、次のどの状況で使用されますか？,"
リモートリポジトリの状態を確認するとき
","

ステージングエリアとワーキングディレクトリの状態を確認するとき

","
ブランチのマージ状況を確認するとき
",リポジトリの初期化状況を確認するとき,2,git status コマンドは、ステージングエリアとワーキングディレクトリの状態を確認するために使用されます。変更されたファイルやステージングエリアに追加されたファイルの一覧を表示します。,https://www.sejuku.net/blog/5816#index_id1
1,5,git reset コマンド,「git reset」このコマンドの主な用途は何ですか？,リポジトリの現在の状態を全て削除する,ローカルリポジトリを指定のコミットに戻す,ローカルリポジトリの最新のコミットを表示する,変更内容を一時的に保存する,2,git reset コマンドは、ローカルリポジトリの現在のブランチを指定されたコミットに戻します。このコマンドは履歴を書き換えるため、特に慎重に使用する必要があります。,https://www.sejuku.net/blog/5816#index_id1
1,5,git revert コマンド,「git revert」このコマンドの主な用途は何ですか？,変更内容を一時的に保存する,リポジトリの現在の状態を全て削除する,指定されたコミットの変更を元に戻す,ローカルリポジトリの最新のコミットを表示する,3,git revert コマンドは、指定されたコミットの変更を元に戻します。このコマンドは新しいコミットを作成するため、履歴を書き換えずに変更を取り消すことができます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git log コマンド,「git log」このコマンドの主な用途は何ですか？,リポジトリの現在の状態を全て削除する,変更内容を一時的に保存する,ローカルリポジトリの最新のコミットを表示する,コミット履歴を表示する,4,git log コマンドは、リポジトリのコミット履歴を表示します。これにより、過去のコミットメッセージや変更内容を確認することができます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git diff コマンド,「git diff」このコマンドの主な用途は何ですか？,指定されたコミットの変更を元に戻す,リポジトリの現在の状態を全て削除する,コミット履歴を表示する,変更内容の差分を表示する,4,git diff コマンドは、現在の変更内容と最新のコミットやブランチ間の差分を表示します。これにより、どのファイルがどのように変更されたかを確認することができます。,https://www.sejuku.net/blog/5816#index_id1
1,5,git stash コマンド,「git stash」このコマンドの主な用途は何ですか？,リポジトリの現在の状態を全て削除する,変更内容を一時的に保存する,指定されたコミットの変更を元に戻す,コミット履歴を表示する,2,git stash コマンドは、作業中の変更を一時的に保存し、作業ディレクトリをクリーンな状態に戻します。後でその変更内容を再び適用することができます。,https://www.sejuku.net/blog/5816#index_id1
1,5,Gitの仕組みを利用したウェブ上のバージョン管理サービス,Gitの仕組みを利用したウェブ上のバージョン管理サービスはそれですか？,GitHub,GitLab,GitSync,Dropbox,1,GitHubとは、Gitの仕組みを利用したウェブ上のバージョン管理サービスです。,https://www.kagoya.jp/howto/it-glossary/develop/git/
1,5,「ステージングエリア」とは,Gitの「ステージングエリア」とは何ですか？,リモートリポジトリへのアップロード先,プロジェクトの設定ファイル,バグ修正を行うためのブランチ,Gitレポジトリにコミットするファイルを置いておくためのエリア,4,"ステージングエリアとはGitレポジトリにコミットするファイルを置いておくためのエリアです。
ステージングエリアがあることによって、いきなりセーブされずに、セーブするファイル（フォルダ）群を選択することができます。",https://qiita.com/takuyanin/items/8d5226fd5834e6ebc564
1,5,「リポジトリ」とは,Gitの「リポジトリ」とは何ですか？, プログラミング言語の一つ,サーバーのIPアドレス,ファイルやディレクトリの状態を記録する場所,ブラウザのキャッシュ,3,リポジトリとは、ファイルやディレクトリの状態を記録する場所です。,https://backlog.com/ja/git-tutorial/intro/02/
1,5,「HEAD」とは,Gitの「HEAD」とは何を指しますか？,ブランチの先頭,最初のコミット,リモートリポジトリのURL,プロジェクトの全履歴を表示する機能,1,HEADとは、現在使用しているブランチの先頭を表す名前です。,https://backlog.com/ja/git-tutorial/stepup/03/
1,5,「タグ」とは,Gitの「タグ」とは何を指しますか？,リモートリポジトリのこと,コミットに対して名前をつけて、識別しやすくすること,コードのバージョンを管理するためのブランチ,変更履歴の一部を削除する機能,2,git tagとはコミットに対してわかりやすいタグをつけて、識別しやすくするためのコマンドを指します。そのコミット時点におけるバージョンを、タグに記入して管理することが多いです。git tagコマンドを使えば、コミットのタグを簡単に作成・管理できます。,https://www.kagoya.jp/howto/rentalserver/webtrend/gittag/
1,5,Gitでリモートリポジトリを登録するコマンド,Gitでリモートリポジトリを登録するコマンドはどれか？,git remote add,git init,git branch,git fetch,1,`git remote add`は、リモートリポジトリを登録するためのコマンドです。,https://www.sejuku.net/blog/71492
1,5,Gitとは何か？,Gitとは何か？,バージョン管理システム  ,プログラミング言語,データベース管理システム,テキストエディタ,1,Gitは、ソースコードやファイルのバージョン管理を行うための分散型バージョン管理システムです。,https://www.kagoya.jp/howto/it-glossary/develop/git/
1,5,現在のブランチを変更するコマンド,現在のブランチを変更するコマンドはどれか？,git branch,git switch,git merge,git rebase,2,`git switch`は、現在の作業ブランチを別のブランチに切り替えるコマンドです。,https://tracpath.com/docs/git-switch/
1,5,コミットメッセージを変更するコマンド,コミットメッセージを変更するコマンドはどれか？,git add,git commit --amend,git log,git revert,2,`git commit --amend`は、直前のコミットメッセージを修正するためのコマンドです。,https://tech-blog.rakus.co.jp/entry/20191113/git
1,5,指定したファイルの変更を取り消すコマンド,指定したファイルの変更を取り消すコマンドはどれか？,git reset -- ＜ファイル名＞,git revert -- ＜ファイル名＞,git checkout -- ＜ファイル名＞,git stash -- ＜ファイル名＞,3,`git checkout -- ＜ファイル名＞`は、指定したファイルを以前の状態に戻します。,https://phoeducation.work/entry/20210816/1629068280
1,6,NameErrorが発生する原因,NameErrorが発生する原因として正しいものはどれですか？,"未定義の変数やメソッドを呼び出そうとした時
",不正なクラス名を指定した時,"変数のスコープが正しくない時
",すべての選択肢が正しい,1,NameErrorは、未定義の変数やメソッドを参照しようとしたときに発生するエラーです。,https://qiita.com/tomomitsu_keruma/items/f8b8af5d6d4b1c081116
1,6,SyntaxErrorが発生する原因,SyntaxErrorが発生する原因として正しいものはどれ？,"変数名が不正な文字を含んでいる時
","メソッドの引数が不足している時
",コードの構文が正しくない時,"
すべての選択肢が正しい",3,カッコの閉じ忘れや、コロンの位置が間違っている場合など、コードの構文が正しくない時にSyntaxErrorが発生する。,https://musclecoding.com/rails-error/#index_id14
1,6,実際のコードでのエラー発生,"次のコードを実行したときに発生するエラーは何ですか？

class Dog
  def bark
    puts ""ワンワン！""
  end
end

dog =Dog.new
dog.meow","NameError
","NoMethodError
","SyntaxError
",TypeError,2,"NoMethodErrorはオブジェクトに対して呼び出そうとしたメソッドが存在しない場合に発生するエラーです。
このコードでは、Dogクラスのインスタンスdogを作成していますがmeowメソッドはDogクラスに定義されていないため、NoMethodErrorが発生します。",https://musclecoding.com/rails-error/#index_id6
1,6,ActiveRecord::RecordNotFound,ActiveRecord::RecordNotFoundが発生するのはどのような状況ですか？,"データベース接続が失われたとき
","モデルのバリデーションに失敗したとき
","SQL文が正しくないとき
",指定したIDのレコードが見つからないとき,4,ActiveRecord::RecordNotFoundはデータベースから取得しようとしたレコードが存在しない場合に発生するエラーです。例えばUser.find(999)のように存在しないユーザーIDを指定したときなどに発生します。,https://musclecoding.com/rails-error/#index_id38
1,6,ActiveRecord::UnknownAttributeError,ActiveRecord::UnknownAttributeErrorが発生するのはどのような状況ですか？,"データベースが見つからないとき
","モデルに存在しない属性を指定したとき
","レコードが存在しないとき
",モデルのバリデーションに失敗したとき,2,"ActiveRecord::UnknownAttributeErrorは、指定した属性がモデルに定義されていない場合に発生するエラーです。例えばUser.new(name: ""太郎"", age: 30)のときに、Userモデルにage属性がない場合にこのエラーが出ます。",https://zenn.dev/take_tech/articles/0f3024e9ec9f67
1,6,"""StandardError: An error has occurred, this and all later migrations canceled"" ","""StandardError: An error has occurred, this and all later migrations canceled"" は、次のどの状況で発生しますか？","マイグレーションファイルにシンタックスエラーがあるとき

","データベースに存在しないテーブルにアクセスしたとき

",コントローラで使用されていないインスタンス変数にアクセスしたとき,ビューのレンダリング中にエラーが発生したとき,1,"StandardError: An error has occurred, this and all later migrations canceled は、マイグレーションファイルの実行中にエラーが発生したときに表示されます。例えば、マイグレーションファイルにシンタックスエラーが含まれている場合や、データベース操作に失敗した場合などです。このエラーが発生すると、該当のマイグレーションおよびそれ以降のマイグレーションはすべてキャンセルされます。",https://musclecoding.com/rails-error/#index_id34
1,6,ActiveRecord::PendingMigrationError,ActiveRecord::PendingMigrationErrorは、次のどの状況で発生しますか？,"バリデーションに失敗してレコードが保存できないとき
","
未実行のマイグレーションがあるとき

",不正なシンタックスがあるとき,コントローラで使用されていないインスタンス変数にアクセスしたとき,2,ActiveRecord::PendingMigrationErrorは、未実行のマイグレーションがある場合に発生します。データベーススキーマが最新でないときにこのエラーが発生し、rails db:migrateコマンドを実行してマイグレーションを適用する必要があります。,https://musclecoding.com/rails-error/#index_id42
1,6,ActionController::RoutingError,ActionController::RoutingErrorは、次のどの状況で発生しますか？,"存在しないメソッドを呼び出したとき
","
データベースに存在しないレコードにアクセスしたとき

",定義されていないルートにアクセスしようとしたとき,バリデーションに失敗してレコードが保存できないとき,3,ActionController::RoutingErrorは、ルーティングが定義されていないパスにアクセスしようとしたときに発生します。ルートが正しく設定されているかを確認し、ルーティングファイルを適切に修正する必要があります。,https://musclecoding.com/rails-error/#index_id30
1,6,ActiveRecord::IrreversibleMigration ,ActiveRecord::IrreversibleMigration は、次のどの状況で発生しますか？,"マイグレーションでデータを削除しようとしたとき

","モデルのバリデーションに失敗してレコードが保存できないとき

","定義されていないルートにアクセスしようとしたとき
",不正なシンタックスがあるとき,1,ActiveRecord::IrreversibleMigration は、マイグレーションの down メソッドが実装されていない場合や、実装されていても元に戻せない操作が含まれている場合に発生します。例えば、データベースのテーブルやカラムを削除する操作は不可逆であり、元に戻すことができないため、このエラーが発生します。,https://musclecoding.com/rails-error/#index_id50
1,6,ArgumentError,ArgumentErrorは、次のどの状況で発生しますか？,"データベースに存在しないレコードにアクセスしたとき

","引数が不正なとき

",ビューのレンダリング中にエラーが発生したとき,未実行のマイグレーションがあるとき,2,ArgumentErrorは、メソッドに渡された引数が不正なときに発生します。例えば、期待される引数の数と実際に渡された引数の数が一致しない場合などにこのエラーが発生します。,https://musclecoding.com/rails-error/#index_id22
1,6,NoMethodError: undefined method 'xxx' for nil:NilClass,「NoMethodError: undefined method 'xxx' for nil:NilClass」このエラーの原因は何ですか？,メソッドが存在しないクラスを呼び出した,Nilオブジェクトに対して存在しないメソッドを呼び出した,ファイルが見つからない,データベースの一意制約に違反した,2,このエラーは、Nilオブジェクト（値がnilの変数）に対して、存在しないメソッドxxxを呼び出したときに発生します。nilにメソッドを呼び出しても、何も処理を実行できないため、このエラーが発生します。,https://musclecoding.com/rails-error/#index_id6
1,6,TypeError: no implicit conversion of Symbol into Integer,「TypeError: no implicit conversion of Symbol into Integer」このエラーの原因は何ですか？,シンボルを整数に変換しようとした,メソッドが存在しないクラスを呼び出した,ファイルが見つからない,データベースの一意制約に違反した,1,このエラーは、シンボルを整数に暗黙的に変換しようとした場合に発生します。例えば、ハッシュのキーとしてシンボルを使用する場合や配列のインデックスとしてシンボルを使用しようとすると、このエラーが発生します。,https://musclecoding.com/rails-error/#index_id18
1,6,LoadError: cannot load such file — xxx,「LoadError: cannot load such file — xxx」このエラーの原因は何ですか？,メソッドが存在しないクラスを呼び出した,ファイルが見つからない,データベースの一意制約に違反した,シンボルを整数に変換しようとした,2,このエラーは、指定されたファイルxxxが見つからない場合に発生します。正しいパスを指定しているか、ファイルが存在するかを確認してください。,https://musclecoding.com/rails-error/#index_id26
1,6,ActiveRecord::Migration::CommandRecorder::IrreversibleError,「ActiveRecord::Migration::CommandRecorder::IrreversibleError」このエラーの原因は何ですか？,メソッドが存在しないクラスを呼び出した,ファイルが見つからない,データベースのマイグレーションが元に戻せない操作を含んでいる,シンボルを整数に変換しようとした,3,このエラーは、データベースのマイグレーションが元に戻せない操作（不可逆な操作）を含んでいる場合に発生します。例えば、カラムの削除などの操作です。,https://musclecoding.com/rails-error/#index_id50
